X_proj,Y_proj,prob_evento
4639725.24,2273759.2530000005,0.4564465433483178
4639725.24,2278759.2530000005,0.4743666091407043
4639725.24,2283759.2530000005,0.467881075531043
4639725.24,2288759.2530000005,0.47085487001086807
4639725.24,2293759.2530000005,0.49222673767312314
4639725.24,2298759.2530000005,0.5122468163233236
4639725.24,2303759.2530000005,0.5152980246488422
4639725.24,2308759.2530000005,0.49330926157124355
4639725.24,2313759.2530000005,0.5039832048601491
4639725.24,2318759.2530000005,0.5038579154337763
4639725.24,2323759.2530000005,0.4911534012191326
4639725.24,2328759.2530000005,0.4893426247392952
4639725.24,2333759.2530000005,0.4928085302670397
4639725.24,2338759.2530000005,0.23010538220889892
4639725.24,2343759.2530000005,0.21084953208623797
4639725.24,2348759.2530000005,0.19589473176307057
4639725.24,2353759.2530000005,0.184900434127965
4639725.24,2358759.2530000005,0.1771406883748199
4639725.24,2363759.2530000005,0.17185989752208827
4639725.24,2368759.2530000005,0.16841539601590727
4639725.24,2373759.2530000005,0.16630644801193706
4639725.24,2483759.2530000005,0.157941283525736
4639725.24,2488759.2530000005,0.13459301879158136
4639725.24,2493759.2530000005,0.1351738066322255
4639725.24,2498759.2530000005,0.1357218138489526
4639725.24,2503759.2530000005,0.13372232849428428
4639725.24,2508759.2530000005,0.13441958000930235
4639725.24,2513759.2530000005,0.13507863817257054
4644725.24,2243759.2530000005,0.6135497411809109
4644725.24,2248759.2530000005,0.6102276683611423
4644725.24,2253759.2530000005,0.6009621306303136
4644725.24,2258759.2530000005,0.5802966922279774
4644725.24,2263759.2530000005,0.5573135799853439
4644725.24,2268759.2530000005,0.5132205493703855
4644725.24,2273759.2530000005,0.4689697351198232
4644725.24,2278759.2530000005,0.4687554907766083
4644725.24,2283759.2530000005,0.4545370238209175
4644725.24,2288759.2530000005,0.45728635551735003
4644725.24,2293759.2530000005,0.5034498355691276
4644725.24,2298759.2530000005,0.5576291968686908
4644725.24,2303759.2530000005,0.5466661817099404
4644725.24,2308759.2530000005,0.5703777473158331
4644725.24,2313759.2530000005,0.5590664588635036
4644725.24,2318759.2530000005,0.5384479351754677
4644725.24,2323759.2530000005,0.5247823272138441
4644725.24,2328759.2530000005,0.5172042460969983
4644725.24,2333759.2530000005,0.514094210960906
4644725.24,2338759.2530000005,0.21080525850697043
4644725.24,2343759.2530000005,0.19184827479033245
4644725.24,2348759.2530000005,0.17834276527420087
4644725.24,2353759.2530000005,0.16921372406973248
4644725.24,2358759.2530000005,0.1633482289641631
4644725.24,2363759.2530000005,0.15981731043622133
4644725.24,2368759.2530000005,0.1579183400529202
4644725.24,2373759.2530000005,0.15714455888515824
4644725.24,2488759.2530000005,0.134670194118866
4644725.24,2493759.2530000005,0.13526927040237433
4644725.24,2498759.2530000005,0.1220166890671998
4649725.24,2138759.2530000005,0.49896348980815636
4649725.24,2143759.2530000005,0.4999798706652899
4649725.24,2148759.2530000005,0.50136627983651
4649725.24,2153759.2530000005,0.5089497765715789
4649725.24,2223759.2530000005,0.53295666848262
4649725.24,2228759.2530000005,0.49447589807031356
4649725.24,2233759.2530000005,0.5237491328739321
4649725.24,2238759.2530000005,0.5754699638116052
4649725.24,2243759.2530000005,0.6029207536833704
4649725.24,2248759.2530000005,0.619740238830403
4649725.24,2253759.2530000005,0.6121609517122353
4649725.24,2258759.2530000005,0.5895642653734187
4649725.24,2263759.2530000005,0.5445710852106442
4649725.24,2268759.2530000005,0.5113783025947739
4649725.24,2273759.2530000005,0.5076024834209201
4649725.24,2278759.2530000005,0.44604268019463666
4649725.24,2283759.2530000005,0.4372141416465433
4649725.24,2288759.2530000005,0.4242176992281774
4649725.24,2293759.2530000005,0.4908671725242213
4649725.24,2298759.2530000005,0.7133540054168412
4649725.24,2303759.2530000005,0.6024362069687385
4649725.24,2308759.2530000005,0.5886546135904218
4649725.24,2313759.2530000005,0.5778389918785339
4649725.24,2318759.2530000005,0.5736972094289869
4649725.24,2323759.2530000005,0.5321655772507211
4649725.24,2328759.2530000005,0.4964072911196133
4649725.24,2333759.2530000005,0.214742172592379
4649725.24,2338759.2530000005,0.18848873696504184
4649725.24,2343759.2530000005,0.17075895454592718
4649725.24,2348759.2530000005,0.15949316065895855
4649725.24,2353759.2530000005,0.15279526417924436
4649725.24,2358759.2530000005,0.1491949454933763
4649725.24,2363759.2530000005,0.1476453137695615
4649725.24,2368759.2530000005,0.14743134244676356
4649725.24,2373759.2530000005,0.14807380077574453
4654725.24,2133759.2530000005,0.5314972614058223
4654725.24,2138759.2530000005,0.48173777749621566
4654725.24,2143759.2530000005,0.49308936307657664
4654725.24,2148759.2530000005,0.49931220008326577
4654725.24,2153759.2530000005,0.5567376127969487
4654725.24,2228759.2530000005,0.5176707600084789
4654725.24,2233759.2530000005,0.45853061778091647
4654725.24,2238759.2530000005,0.5269751683040228
4654725.24,2243759.2530000005,0.5838830752600069
4654725.24,2248759.2530000005,0.6180438947623824
4654725.24,2253759.2530000005,0.6346801279144962
4654725.24,2258759.2530000005,0.617628524515914
4654725.24,2263759.2530000005,0.575399833637016
4654725.24,2268759.2530000005,0.5360463487191977
4654725.24,2273759.2530000005,0.5048880245205896
4654725.24,2278759.2530000005,0.4575001640116881
4654725.24,2283759.2530000005,0.40951922730745505
4654725.24,2288759.2530000005,0.4115195520201684
4654725.24,2293759.2530000005,0.4246149777228101
4654725.24,2298759.2530000005,0.5580749421660103
4654725.24,2303759.2530000005,0.5261527052294619
4654725.24,2308759.2530000005,0.531089466922972
4654725.24,2313759.2530000005,0.5316062411487782
4654725.24,2318759.2530000005,0.531953237527948
4654725.24,2323759.2530000005,0.5321618192382764
4654725.24,2328759.2530000005,0.5754626868949475
4654725.24,2333759.2530000005,0.2085337557928041
4654725.24,2338759.2530000005,0.16382148189959708
4654725.24,2343759.2530000005,0.14868654208790447
4654725.24,2348759.2530000005,0.14045107568812815
4654725.24,2353759.2530000005,0.13658700900003948
4654725.24,2358759.2530000005,0.13543275689517276
4654725.24,2363759.2530000005,0.13592851443099416
4654725.24,2368759.2530000005,0.13740531474904383
4659725.24,2118759.2530000005,0.5993341575466605
4659725.24,2128759.2530000005,0.5636060653899834
4659725.24,2133759.2530000005,0.5298243160837339
4659725.24,2138759.2530000005,0.524081914368023
4659725.24,2143759.2530000005,0.49573607895581834
4659725.24,2148759.2530000005,0.4923609278639075
4659725.24,2153759.2530000005,0.4983545159981094
4659725.24,2158759.2530000005,0.5608288786080569
4659725.24,2163759.2530000005,0.5370359174844745
4659725.24,2168759.2530000005,0.5439322403203842
4659725.24,2188759.2530000005,0.5972209400531279
4659725.24,2198759.2530000005,0.6205166662618508
4659725.24,2203759.2530000005,0.6247999066146475
4659725.24,2208759.2530000005,0.6279172998065129
4659725.24,2223759.2530000005,0.4523116558446581
4659725.24,2228759.2530000005,0.4428225054918106
4659725.24,2233759.2530000005,0.4982977500423017
4659725.24,2238759.2530000005,0.4716071604800862
4659725.24,2243759.2530000005,0.5480168957081175
4659725.24,2248759.2530000005,0.5826411252344214
4659725.24,2253759.2530000005,0.6580460342896617
4659725.24,2258759.2530000005,0.6675986198761433
4659725.24,2263759.2530000005,0.6261851724538233
4659725.24,2268759.2530000005,0.5818273106827946
4659725.24,2273759.2530000005,0.5257555504242885
4659725.24,2278759.2530000005,0.5117887462660146
4659725.24,2283759.2530000005,0.4137719254637537
4659725.24,2288759.2530000005,0.43103965147274426
4659725.24,2293759.2530000005,0.6773089187352184
4659725.24,2298759.2530000005,0.6344840408805246
4659725.24,2303759.2530000005,0.5249414652670237
4659725.24,2308759.2530000005,0.5660909681988727
4659725.24,2313759.2530000005,0.5717191159867288
4659725.24,2318759.2530000005,0.5739484214998223
4659725.24,2323759.2530000005,0.5751065739506832
4659725.24,2328759.2530000005,0.2267498423059094
4659725.24,2333759.2530000005,0.17711675796142798
4659725.24,2338759.2530000005,0.148993058234803
4659725.24,2343759.2530000005,0.13472945600453742
4659725.24,2348759.2530000005,0.12257981520931122
4659725.24,2353759.2530000005,0.12162986543019547
4659725.24,2358759.2530000005,0.12284165959476336
4659725.24,2363759.2530000005,0.12198064190271546
4659725.24,2368759.2530000005,0.12491141078907021
4664725.24,2108759.2530000005,0.5983301959370664
4664725.24,2113759.2530000005,0.5984607537407021
4664725.24,2118759.2530000005,0.5991527526117024
4664725.24,2123759.2530000005,0.5678963158014283
4664725.24,2128759.2530000005,0.5647627187012538
4664725.24,2133759.2530000005,0.5604137885987064
4664725.24,2138759.2530000005,0.5108360809124697
4664725.24,2143759.2530000005,0.5210242100499544
4664725.24,2148759.2530000005,0.49534509859050374
4664725.24,2153759.2530000005,0.49594777222449987
4664725.24,2158759.2530000005,0.5150448063631299
4664725.24,2163759.2530000005,0.5453685829853514
4664725.24,2168759.2530000005,0.5663117033441104
4664725.24,2183759.2530000005,0.5893532484424244
4664725.24,2188759.2530000005,0.5968913386002592
4664725.24,2193759.2530000005,0.6092661323307585
4664725.24,2198759.2530000005,0.619206602417457
4664725.24,2203759.2530000005,0.650068753264782
4664725.24,2208759.2530000005,0.6432813535567025
4664725.24,2213759.2530000005,0.4785419146708097
4664725.24,2218759.2530000005,0.4514065602382551
4664725.24,2223759.2530000005,0.4523589471083582
4664725.24,2228759.2530000005,0.4410876523443403
4664725.24,2233759.2530000005,0.4888056615531851
4664725.24,2238759.2530000005,0.4049010951724521
4664725.24,2243759.2530000005,0.42405160222835697
4664725.24,2248759.2530000005,0.5123902319360394
4664725.24,2253759.2530000005,0.6633761232696899
4664725.24,2258759.2530000005,0.73693031502265
4664725.24,2263759.2530000005,0.6680513546606797
4664725.24,2268759.2530000005,0.6425264525125033
4664725.24,2273759.2530000005,0.5617549942984833
4664725.24,2278759.2530000005,0.5379409508720404
4664725.24,2283759.2530000005,0.5264758172663923
4664725.24,2288759.2530000005,0.8380918372974656
4664725.24,2293759.2530000005,0.8733773514758756
4664725.24,2298759.2530000005,0.9462036056095398
4664725.24,2303759.2530000005,0.738899692618141
4664725.24,2308759.2530000005,0.5728512272283731
4664725.24,2313759.2530000005,0.5742962742316547
4664725.24,2318759.2530000005,0.5752974224584456
4664725.24,2323759.2530000005,0.5759348542117572
4664725.24,2328759.2530000005,0.18795321616325442
4664725.24,2333759.2530000005,0.14410020113466357
4664725.24,2338759.2530000005,0.12259537962814693
4664725.24,2343759.2530000005,0.11103510611047956
4664725.24,2348759.2530000005,0.10929925263209825
4664725.24,2353759.2530000005,0.1077506301476481
4664725.24,2358759.2530000005,0.11072698548839516
4664725.24,2363759.2530000005,0.11051820587777489
4664725.24,2368759.2530000005,0.11420995679651585
4669725.24,2098759.2530000005,0.5824164195512095
4669725.24,2103759.2530000005,0.5829495081884661
4669725.24,2108759.2530000005,0.5977579737580542
4669725.24,2113759.2530000005,0.5978015832655914
4669725.24,2118759.2530000005,0.5990439544508566
4669725.24,2123759.2530000005,0.597713855804899
4669725.24,2128759.2530000005,0.5665585757678754
4669725.24,2133759.2530000005,0.5618362780718299
4669725.24,2138759.2530000005,0.5220024524886195
4669725.24,2143759.2530000005,0.5172521953044664
4669725.24,2148759.2530000005,0.5257818190012751
4669725.24,2153759.2530000005,0.4966769112559749
4669725.24,2158759.2530000005,0.5004543939121218
4669725.24,2163759.2530000005,0.5074948825713751
4669725.24,2168759.2530000005,0.482494227963305
4669725.24,2173759.2530000005,0.7927415807227214
4669725.24,2178759.2530000005,0.7158277071024222
4669725.24,2183759.2530000005,0.6232723618800298
4669725.24,2188759.2530000005,0.5423189716016124
4669725.24,2193759.2530000005,0.6222096077884157
4669725.24,2198759.2530000005,0.6327734772941669
4669725.24,2203759.2530000005,0.6295537101284451
4669725.24,2208759.2530000005,0.5636008938086617
4669725.24,2213759.2530000005,0.45001698171847465
4669725.24,2218759.2530000005,0.4509375569598371
4669725.24,2223759.2530000005,0.45233903714040047
4669725.24,2228759.2530000005,0.44591841899076323
4669725.24,2233759.2530000005,0.4454516365179277
4669725.24,2238759.2530000005,0.42908877093569936
4669725.24,2243759.2530000005,0.39740902058485206
4669725.24,2248759.2530000005,0.41726146029276806
4669725.24,2253759.2530000005,0.534452573509541
4669725.24,2258759.2530000005,0.926419964489041
4669725.24,2263759.2530000005,0.6662912366098525
4669725.24,2268759.2530000005,0.6265936639229033
4669725.24,2273759.2530000005,0.585366834682492
4669725.24,2278759.2530000005,0.6125874371029351
4669725.24,2283759.2530000005,0.7976892077087251
4669725.24,2288759.2530000005,0.9247227584898867
4669725.24,2293759.2530000005,0.9333241296739525
4669725.24,2298759.2530000005,0.9064817430778128
4669725.24,2303759.2530000005,0.7063462441983706
4669725.24,2308759.2530000005,0.5925586933795823
4669725.24,2313759.2530000005,0.6028365925511989
4669725.24,2318759.2530000005,0.5111995709140684
4669725.24,2323759.2530000005,0.196537445609551
4669725.24,2328759.2530000005,0.13702578542203425
4669725.24,2333759.2530000005,0.10707499826931335
4669725.24,2338759.2530000005,0.09662975057753001
4669725.24,2343759.2530000005,0.09349155620771302
4669725.24,2348759.2530000005,0.09434359120022685
4669725.24,2353759.2530000005,0.09727957348647072
4669725.24,2358759.2530000005,0.10117316226146397
4669725.24,2363759.2530000005,0.10539633104124677
4669725.24,2368759.2530000005,0.10961837328308623
4674725.24,2098759.2530000005,0.5579630930618812
4674725.24,2103759.2530000005,0.5716603780654493
4674725.24,2108759.2530000005,0.5826145501649388
4674725.24,2113759.2530000005,0.5968919960907271
4674725.24,2118759.2530000005,0.5909123310268963
4674725.24,2123759.2530000005,0.5972325011999896
4674725.24,2128759.2530000005,0.5952285751133037
4674725.24,2133759.2530000005,0.5643818309225852
4674725.24,2138759.2530000005,0.5258729384457966
4674725.24,2143759.2530000005,0.5127291714934652
4674725.24,2148759.2530000005,0.5108829047905723
4674725.24,2153759.2530000005,0.5544527834315157
4674725.24,2158759.2530000005,0.570475352253239
4674725.24,2163759.2530000005,0.579528056299441
4674725.24,2168759.2530000005,0.5560871919451441
4674725.24,2173759.2530000005,0.4820324415310852
4674725.24,2178759.2530000005,0.7115952194405373
4674725.24,2183759.2530000005,0.6974529797437319
4674725.24,2188759.2530000005,0.6496081366460743
4674725.24,2193759.2530000005,0.6240612714701719
4674725.24,2198759.2530000005,0.6213215380043651
4674725.24,2203759.2530000005,0.6066827429169834
4674725.24,2208759.2530000005,0.5522754734287966
4674725.24,2213759.2530000005,0.4383138575555524
4674725.24,2218759.2530000005,0.4499194884777047
4674725.24,2223759.2530000005,0.45207127712754314
4674725.24,2228759.2530000005,0.4472127686709789
4674725.24,2233759.2530000005,0.4474817969407257
4674725.24,2238759.2530000005,0.38732775444379597
4674725.24,2243759.2530000005,0.370296053400912
4674725.24,2248759.2530000005,0.36779287887862305
4674725.24,2253759.2530000005,0.35670808362022377
4674725.24,2258759.2530000005,0.4222723785599623
4674725.24,2263759.2530000005,0.4543570034829239
4674725.24,2268759.2530000005,0.5174397521264188
4674725.24,2273759.2530000005,0.5401889477974616
4674725.24,2278759.2530000005,0.4921650242876919
4674725.24,2283759.2530000005,0.47115203999679256
4674725.24,2288759.2530000005,0.3955707953166275
4674725.24,2293759.2530000005,0.3942967304021021
4674725.24,2298759.2530000005,0.3758685480698117
4674725.24,2303759.2530000005,0.4022734603131696
4674725.24,2308759.2530000005,0.5616119405521698
4674725.24,2313759.2530000005,0.5976510722617211
4674725.24,2318759.2530000005,0.5872541144841814
4674725.24,2323759.2530000005,0.15418958658850113
4674725.24,2328759.2530000005,0.11477817189790072
4674725.24,2333759.2530000005,0.09429519675149699
4674725.24,2338759.2530000005,0.08653745689109783
4674725.24,2343759.2530000005,0.0851319225872148
4674725.24,2348759.2530000005,0.08797393836280602
4674725.24,2353759.2530000005,0.09224049259877397
4674725.24,2358759.2530000005,0.09717169753259705
4674725.24,2363759.2530000005,0.10218231557035813
4674725.24,2368759.2530000005,0.10700347392221027
4679725.24,2088759.2530000005,0.5684512514075472
4679725.24,2093759.2530000005,0.5773556487266968
4679725.24,2098759.2530000005,0.559942447580043
4679725.24,2103759.2530000005,0.5587767013588275
4679725.24,2108759.2530000005,0.5708032889116655
4679725.24,2113759.2530000005,0.5847091478294194
4679725.24,2118759.2530000005,0.5898554251604371
4679725.24,2123759.2530000005,0.5969815391698197
4679725.24,2128759.2530000005,0.5935435619991626
4679725.24,2133759.2530000005,0.6216000266818446
4679725.24,2138759.2530000005,0.5454077738261501
4679725.24,2143759.2530000005,0.5178151132400496
4679725.24,2148759.2530000005,0.48717231486323914
4679725.24,2153759.2530000005,0.4832310829144425
4679725.24,2158759.2530000005,0.569018039246995
4679725.24,2163759.2530000005,0.6627689598699265
4679725.24,2168759.2530000005,0.6650595377651112
4679725.24,2173759.2530000005,0.6749067473847471
4679725.24,2178759.2530000005,0.706623261615928
4679725.24,2183759.2530000005,0.6593023606399063
4679725.24,2188759.2530000005,0.650806020867211
4679725.24,2193759.2530000005,0.6418538712645802
4679725.24,2198759.2530000005,0.5933501769335375
4679725.24,2203759.2530000005,0.5932383843654697
4679725.24,2208759.2530000005,0.5349347345409496
4679725.24,2213759.2530000005,0.44806611022883314
4679725.24,2218759.2530000005,0.43781069698256647
4679725.24,2223759.2530000005,0.45076531372847656
4679725.24,2228759.2530000005,0.4500165360295575
4679725.24,2233759.2530000005,0.44986002853007234
4679725.24,2238759.2530000005,0.41924922260947406
4679725.24,2243759.2530000005,0.3139719606010148
4679725.24,2248759.2530000005,0.3513021870359427
4679725.24,2253759.2530000005,0.3216815583687612
4679725.24,2258759.2530000005,0.1345685872320861
4679725.24,2263759.2530000005,0.2348387127519196
4679725.24,2268759.2530000005,0.3863995826968274
4679725.24,2273759.2530000005,0.4541701399615506
4679725.24,2278759.2530000005,0.4475480942965345
4679725.24,2283759.2530000005,0.5889363127004987
4679725.24,2288759.2530000005,0.5717684540836567
4679725.24,2293759.2530000005,0.5203673393870979
4679725.24,2298759.2530000005,0.5086660514501082
4679725.24,2303759.2530000005,0.7773551608512117
4679725.24,2308759.2530000005,0.6560972493598942
4679725.24,2313759.2530000005,0.5896695957221727
4679725.24,2318759.2530000005,0.574397942255194
4679725.24,2323759.2530000005,0.250733498508918
4679725.24,2328759.2530000005,0.1410273655362752
4679725.24,2333759.2530000005,0.09594580933944105
4679725.24,2338759.2530000005,0.08305304275756122
4679725.24,2343759.2530000005,0.08053286429915549
4679725.24,2348759.2530000005,0.08392674553020117
4679725.24,2353759.2530000005,0.08869921995769331
4679725.24,2358759.2530000005,0.09372524574865593
4679725.24,2363759.2530000005,0.09860819298806518
4679725.24,2368759.2530000005,0.10317891627192101
4684725.24,2083759.2530000005,0.5908992831820733
4684725.24,2088759.2530000005,0.5722877882296182
4684725.24,2093759.2530000005,0.5722548270570915
4684725.24,2098759.2530000005,0.5789721304019262
4684725.24,2103759.2530000005,0.5615323561959499
4684725.24,2108759.2530000005,0.557296636238843
4684725.24,2113759.2530000005,0.5684887855006092
4684725.24,2118759.2530000005,0.5832464274777169
4684725.24,2123759.2530000005,0.5977198386500069
4684725.24,2128759.2530000005,0.5915679732414578
4684725.24,2133759.2530000005,0.6125344162155325
4684725.24,2138759.2530000005,0.5783575580553755
4684725.24,2143759.2530000005,0.5342903092423462
4684725.24,2148759.2530000005,0.48454184027879593
4684725.24,2153759.2530000005,0.42229701643754325
4684725.24,2158759.2530000005,0.494399350478429
4684725.24,2163759.2530000005,0.6350118994392141
4684725.24,2168759.2530000005,0.6752093583639799
4684725.24,2173759.2530000005,0.6763418945183897
4684725.24,2178759.2530000005,0.6924355346134566
4684725.24,2183759.2530000005,0.6578344007799409
4684725.24,2188759.2530000005,0.6322831563026619
4684725.24,2193759.2530000005,0.59631356772805
4684725.24,2198759.2530000005,0.5850889240917315
4684725.24,2203759.2530000005,0.5972988051388873
4684725.24,2208759.2530000005,0.5618054088629132
4684725.24,2213759.2530000005,0.5072826473002569
4684725.24,2218759.2530000005,0.42433450513137355
4684725.24,2223759.2530000005,0.443791924647581
4684725.24,2228759.2530000005,0.45972061867427444
4684725.24,2233759.2530000005,0.45461206198672965
4684725.24,2238759.2530000005,0.44758513379449927
4684725.24,2243759.2530000005,0.3432965042492125
4684725.24,2248759.2530000005,0.3287915674772569
4684725.24,2253759.2530000005,0.29288218220486983
4684725.24,2258759.2530000005,0.22075438874959386
4684725.24,2263759.2530000005,0.24152133925371339
4684725.24,2268759.2530000005,0.3132086378504964
4684725.24,2273759.2530000005,0.403320463981174
4684725.24,2278759.2530000005,0.3350704040221817
4684725.24,2283759.2530000005,0.6056872914109203
4684725.24,2288759.2530000005,0.6060722311227952
4684725.24,2293759.2530000005,0.6263125510236967
4684725.24,2298759.2530000005,0.7712950642967152
4684725.24,2303759.2530000005,0.7885754630007037
4684725.24,2308759.2530000005,0.5178613698998195
4684725.24,2313759.2530000005,0.503769048694634
4684725.24,2318759.2530000005,0.5288732453971188
4684725.24,2323759.2530000005,0.2577858164888544
4684725.24,2328759.2530000005,0.14429987763256621
4684725.24,2333759.2530000005,0.09641051445087165
4684725.24,2338759.2530000005,0.08204223125930027
4684725.24,2343759.2530000005,0.08059369983085289
4684725.24,2348759.2530000005,0.08386010353175602
4684725.24,2353759.2530000005,0.08892125837279564
4684725.24,2358759.2530000005,0.09411715036091926
4684725.24,2363759.2530000005,0.1008715783340446
4684725.24,2368759.2530000005,0.10645097624964613
4689725.24,2083759.2530000005,0.6236006051226543
4689725.24,2088759.2530000005,0.5934849498389618
4689725.24,2093759.2530000005,0.5798796425219404
4689725.24,2098759.2530000005,0.5802703897752575
4689725.24,2103759.2530000005,0.5760123901915755
4689725.24,2108759.2530000005,0.5660855076293788
4689725.24,2113759.2530000005,0.5666142600140497
4689725.24,2118759.2530000005,0.6100462957471195
4689725.24,2123759.2530000005,0.5772605577170241
4689725.24,2128759.2530000005,0.5923516551299152
4689725.24,2133759.2530000005,0.5922298085979146
4689725.24,2138759.2530000005,0.5947908961704429
4689725.24,2143759.2530000005,0.5876128984528537
4689725.24,2148759.2530000005,0.5177876180303889
4689725.24,2153759.2530000005,0.4550332803098626
4689725.24,2158759.2530000005,0.47137839878603705
4689725.24,2163759.2530000005,0.5390815370437462
4689725.24,2168759.2530000005,0.6749082413417676
4689725.24,2173759.2530000005,0.6840508592469001
4689725.24,2178759.2530000005,0.6776335808765857
4689725.24,2183759.2530000005,0.6163211961620119
4689725.24,2188759.2530000005,0.5782578574289029
4689725.24,2193759.2530000005,0.5618560014438067
4689725.24,2198759.2530000005,0.577564121468565
4689725.24,2203759.2530000005,0.6005995071589263
4689725.24,2208759.2530000005,0.6104505303513729
4689725.24,2213759.2530000005,0.5505796843625956
4689725.24,2218759.2530000005,0.43563874226553356
4689725.24,2223759.2530000005,0.40340792879058723
4689725.24,2228759.2530000005,0.4894413193216051
4689725.24,2233759.2530000005,0.42345500585759677
4689725.24,2238759.2530000005,0.44102199605099307
4689725.24,2243759.2530000005,0.41024240010692087
4689725.24,2248759.2530000005,0.28711039378847053
4689725.24,2253759.2530000005,0.29761001792299735
4689725.24,2258759.2530000005,0.27514369318446447
4689725.24,2263759.2530000005,0.2765052236596027
4689725.24,2268759.2530000005,0.29578384994884643
4689725.24,2273759.2530000005,0.27103759916962966
4689725.24,2278759.2530000005,0.28690970329264326
4689725.24,2283759.2530000005,0.3323005920151497
4689725.24,2288759.2530000005,0.5679724379510618
4689725.24,2293759.2530000005,0.6174828972454092
4689725.24,2298759.2530000005,0.5440516278521884
4689725.24,2303759.2530000005,0.45986453448087417
4689725.24,2308759.2530000005,0.3370592171073981
4689725.24,2313759.2530000005,0.43553066358144515
4689725.24,2318759.2530000005,0.5022528025291523
4689725.24,2323759.2530000005,0.27081110778287476
4689725.24,2328759.2530000005,0.16336436643502783
4689725.24,2333759.2530000005,0.11073671081359604
4689725.24,2338759.2530000005,0.09247417383978083
4689725.24,2343759.2530000005,0.08992314919700989
4689725.24,2348759.2530000005,0.0950545117731685
4689725.24,2353759.2530000005,0.09270976401730009
4689725.24,2358759.2530000005,0.09818635522035782
4689725.24,2363759.2530000005,0.10378422284785256
4689725.24,2368759.2530000005,0.1092019311913227
4689725.24,2373759.2530000005,0.1142856715796324
4689725.24,2378759.2530000005,0.11896896512166867
4694725.24,2083759.2530000005,0.6669969033919023
4694725.24,2088759.2530000005,0.6222874717738448
4694725.24,2093759.2530000005,0.6166874517570193
4694725.24,2098759.2530000005,0.5979664334406923
4694725.24,2103759.2530000005,0.5925093445373358
4694725.24,2108759.2530000005,0.5653015940343263
4694725.24,2113759.2530000005,0.5457107714726346
4694725.24,2118759.2530000005,0.5658055561223175
4694725.24,2123759.2530000005,0.6297147815765738
4694725.24,2128759.2530000005,0.6341543885567471
4694725.24,2133759.2530000005,0.6046688361630858
4694725.24,2138759.2530000005,0.5809354883210853
4694725.24,2143759.2530000005,0.5916755941439886
4694725.24,2148759.2530000005,0.546262789388949
4694725.24,2153759.2530000005,0.41139939300846323
4694725.24,2158759.2530000005,0.4561842916239747
4694725.24,2163759.2530000005,0.4949466016044806
4694725.24,2168759.2530000005,0.5547783996589286
4694725.24,2173759.2530000005,0.5888984933850527
4694725.24,2178759.2530000005,0.5818319276495411
4694725.24,2183759.2530000005,0.5678524430578648
4694725.24,2188759.2530000005,0.563810479665749
4694725.24,2193759.2530000005,0.5333043750854186
4694725.24,2198759.2530000005,0.5884760596256243
4694725.24,2203759.2530000005,0.6121542682236362
4694725.24,2208759.2530000005,0.6192431594407326
4694725.24,2213759.2530000005,0.6077132068183306
4694725.24,2218759.2530000005,0.538026815497793
4694725.24,2223759.2530000005,0.392469510280912
4694725.24,2228759.2530000005,0.4161539174411155
4694725.24,2233759.2530000005,0.42286251492825955
4694725.24,2238759.2530000005,0.43878801219576063
4694725.24,2243759.2530000005,0.4424220083034206
4694725.24,2248759.2530000005,0.2967201482415754
4694725.24,2253759.2530000005,0.2684014451056716
4694725.24,2258759.2530000005,0.26574132693948554
4694725.24,2263759.2530000005,0.27702430538005424
4694725.24,2268759.2530000005,0.3022075710238001
4694725.24,2273759.2530000005,0.2951832961925738
4694725.24,2278759.2530000005,0.3068932487304775
4694725.24,2283759.2530000005,0.3057880719180667
4694725.24,2288759.2530000005,0.30479139225982704
4694725.24,2293759.2530000005,0.38405107387147897
4694725.24,2298759.2530000005,0.32136483254170334
4694725.24,2303759.2530000005,0.3749897393681736
4694725.24,2308759.2530000005,0.389648208045345
4694725.24,2313759.2530000005,0.4160161199144858
4694725.24,2318759.2530000005,0.4766553445342903
4694725.24,2323759.2530000005,0.19293417941724422
4694725.24,2328759.2530000005,0.13998019333018066
4694725.24,2333759.2530000005,0.11050269295023873
4694725.24,2338759.2530000005,0.09758053649370604
4694725.24,2343759.2530000005,0.0945540722907156
4694725.24,2348759.2530000005,0.09570492664521926
4694725.24,2353759.2530000005,0.09923517047657245
4694725.24,2358759.2530000005,0.1038323303504361
4694725.24,2363759.2530000005,0.1087713161720786
4694725.24,2368759.2530000005,0.1136596976978156
4694725.24,2373759.2530000005,0.11829586935958886
4694725.24,2378759.2530000005,0.12258893944487963
4694725.24,2383759.2530000005,0.12651095991879277
4694725.24,2388759.2530000005,0.13006808334107517
4694725.24,2393759.2530000005,0.1332834495314966
4699725.24,2083759.2530000005,0.69226683258006
4699725.24,2088759.2530000005,0.6609700761780802
4699725.24,2093759.2530000005,0.621727935502587
4699725.24,2098759.2530000005,0.6218155914259587
4699725.24,2103759.2530000005,0.6174950825606925
4699725.24,2108759.2530000005,0.5525733050283019
4699725.24,2113759.2530000005,0.4979952924084477
4699725.24,2118759.2530000005,0.5057425232313034
4699725.24,2123759.2530000005,0.58407604371514
4699725.24,2128759.2530000005,0.6165462777826737
4699725.24,2133759.2530000005,0.7515976900742188
4699725.24,2138759.2530000005,0.6903264975123952
4699725.24,2143759.2530000005,0.5757204051903193
4699725.24,2148759.2530000005,0.573137667236987
